0.91805559	-0.112499999	0.509722251	-0.054977871	-0.06963864	-0.030848695
0.91111113	-0.093055562	0.53750004	-0.012522737	0.019242255	-0.03848451
0.881944498	-0.086111114	0.513888927	-0.023518313	0.27641651	0.006414085
0.881944498	-0.086111114	0.513888927	-0.093462385	0.36774087	0.00122173
0.879166714	-0.100000003	0.505555576	-0.124311075	0.476780325	-0.022907447
0.888888958	-0.105555564	0.512500035	-0.100487337	0.51984632	-0.067500606
0.862500012	-0.101388895	0.509722251	-0.149356559	0.481056392	-0.092546083
0.86111112	-0.104166672	0.5013889	-0.211053938	0.389121175	-0.074830994
0.85416666	-0.108333336	0.527777797	-0.222354949	0.267864406	-0.051923547
0.851388877	-0.101388895	0.552777803	-0.173791155	0.207083315	-0.032070424
0.858333336	-0.108333336	0.562499997	-0.122783914	0.2003638	-0.056505036
0.85416666	-0.115277783	0.548611127	-0.068416908	0.035430185	-0.047647487
0.851388877	-0.109722228	0.550000019	-0.06169739	-0.035124753	-0.054672439
0.870833363	-0.0875	0.568055565	-0.026267206	0.234572262	-0.109955743
0.858333336	-0.079166667	0.570833348	-0.00702495	0.574824214	-0.179288954
0.831944488	-0.084722223	0.559722262	-0.138055548	0.405919969	-0.104152523
0.820833353	-0.104166672	0.526388905	-0.226936445	0.192422554	-0.032070424
0.81250005	-0.109722228	0.53750004	-0.199447498	0.013439035	0.026267206
0.81250005	-0.101388895	0.577777808	-0.124005646	-0.083077677	0.027183503
0.829166704	-0.11111112	0.584722267	-0.078801617	-0.004886922	0.006414085
0.843055623	-0.106944444	0.586111111	-0.045509461	0.126754537	-0.007941248
0.834722271	-0.101388895	0.562499997	-0.102319926	0.114231803	0.024434609
0.830555596	-0.104166672	0.554166694	-0.164628178	0.016493361	0.06169739
0.830555596	-0.104166672	0.554166694	-0.145996794	-0.043676864	0.045204028
0.827777812	-0.104166672	0.570833348	-0.0870483	-0.065057151	0.054977871
0.833333379	-0.11111112	0.575000024	-0.043676864	0.081855945	0.010995574
0.831944488	-0.101388895	0.562499997	-0.011911872	0.097738437	-0.017104227
0.833333379	-0.101388895	0.55833337	-0.040927973	-0.006414085	-0.005192355
0.830555596	-0.113888891	0.55833337	-0.107206851	-0.030237829	0.022602014
0.825000028	-0.11111112	0.569444457	-0.11759156	-0.120035022	0.054977871
0.834722271	-0.115277783	0.57222224	-0.10751228	-0.160657555	0.048869219
0.856944444	-0.134722233	0.577777808	-0.044898596	-0.093767814	0.012522737
0.847222298	-0.129166666	0.577777808	-0.014660766	0.01160644	-0.020463986
0.841666731	-0.118055555	0.562499997	-0.049174652	0.003665192	-0.036957346
0.841666731	-0.118055555	0.562499997	-0.095600411	-0.036651913	0.006414085
0.836111163	-0.12361111	0.536111149	-0.132557765	-0.100487337	0.065668017
0.849999985	-0.129166666	0.545833343	-0.112399206	-0.027488936	0.050701816
0.84861119	-0.136111113	0.586111111	-0.03481932	0.018936822	-0.008857546
0.843055623	-0.127777786	0.583333375	0.002748894	-0.048869219	0.012217305
0.836111163	-0.127777786	0.551388911	-0.024129177	0.003054326	0.031154128
0.836111163	-0.127777786	0.551388911	-0.012522737	0.007330383	0.057726767
0.837500055	-0.12222223	0.565277781	-0.014049901	0.041538838	0.073609263
0.837500055	-0.12361111	0.562499997	-0.069333203	-0.00122173	0.216857165
0.844444515	-0.140277788	0.529166689	-0.141415298	-0.03268129	0.236099422
0.822222244	-0.14305556	0.548611127	-0.160657555	0.05009095	0.204334423
0.80555559	-0.150000007	0.568055565	-0.048258353	0.118813291	0.10445796
0.80555559	-0.150000007	0.568055565	0.057726767	0.059253927	0.047647487
0.818055569	-0.161111118	0.598611137	0.076052725	-0.028405234	0.097433008
0.851388877	-0.155555563	0.5791667	0.068722337	-0.013744468	0.126449108
0.851388877	-0.155555563	0.5791667	-0.019853121	-0.102930792	0.12339478
0.840277839	-0.154166671	0.53750004	-0.077885322	-0.183565006	0.097127572
0.831944488	-0.184722231	0.529166689	-0.133474052	-0.555276513	0.183565006
0.906944455	-0.212499996	0.555555586	-0.110566609	-0.748004496	0.252592772
0.950000006	-0.23611111	0.536111149	0.083383106	-0.543975472	-0.053145275
0.930555617	-0.259722223	0.519444446	0.124616511	-0.068416908	-0.395229816
0.906944455	-0.184722231	0.527777797	0.285884947	0.079717912	-0.517708302
0.809722266	-0.169444445	0.519444446	0.187841058	1.039081812	-0.232739657
0.638888905	0.062500001	0.330555563	-0.147829384	1.35428822	0.182648703
0.762500039	-0.200000006	0.693055591	0.086437434	-0.989907146	-0.149967417
0.840277839	-0.173611121	0.729166683	0.085215703	-1.468520045	-0.184175879
0.82638892	-0.150000007	0.691666699	0.538783133	-0.996321201	-0.256563395
